Timestamp, Time_Elapsed(s), Angle(deg)
-------------------------------------
16:13:34.682, 2032.408, 54.14
16:13:34.683, 2032.408, 54.14
16:13:34.684, 2032.408, 54.14
16:13:34.684, 2032.408, 54.14
16:13:34.685, 2032.408, 54.14
16:13:34.686, 2032.408, 54.14
16:13:34.686, 2032.408, 54.14
16:13:34.687, 2032.408, 54.14
16:13:34.688, 2032.408, 54.14
16:13:34.689, 2032.408, 54.14
16:13:34.689, 2032.408, 54.14
16:13:34.690, 2032.408, 54.14
16:13:34.690, 2032.408, 54.14
16:13:34.691, 2032.408, 54.14
16:13:34.692, 2032.408, 54.14
16:13:34.695, 2032.408, 54.14
16:13:34.698, 2032.408, 54.14
16:13:34.703, 2032.408, 54.14
16:13:34.707, 2032.408, 54.14
16:13:34.710, 2032.408, 54.14
16:13:34.744, 2032.470, 54.14
16:13:34.745, 2032.470, 54.14
16:13:34.746, 2032.470, 54.14
16:13:34.746, 2032.470, 54.14
16:13:34.747, 2032.470, 54.14
16:13:34.747, 2032.470, 54.14
16:13:34.748, 2032.470, 54.14
16:13:34.749, 2032.470, 54.14
16:13:34.749, 2032.470, 54.14
16:13:34.750, 2032.470, 54.14
16:13:34.752, 2032.470, 54.14
16:13:34.757, 2032.470, 54.14
16:13:34.761, 2032.470, 54.14
16:13:34.764, 2032.470, 54.23
16:13:34.807, 2032.533, 54.23
16:13:34.808, 2032.533, 54.23
16:13:34.808, 2032.533, 54.23
16:13:34.809, 2032.533, 54.23
16:13:34.810, 2032.533, 54.23
16:13:34.810, 2032.533, 54.23
16:13:34.811, 2032.533, 54.23
16:13:34.811, 2032.533, 54.23
16:13:34.812, 2032.533, 54.23
16:13:34.813, 2032.533, 54.23
16:13:34.813, 2032.533, 54.32
16:13:34.814, 2032.533, 54.32
16:13:34.814, 2032.533, 54.32
16:13:34.819, 2032.533, 54.32
16:13:34.822, 2032.533, 54.32
16:13:34.868, 2032.593, 54.32
16:13:34.868, 2032.593, 54.32
16:13:34.869, 2032.593, 54.32
16:13:34.869, 2032.593, 54.40
16:13:34.870, 2032.593, 54.40
16:13:34.871, 2032.593, 54.40
16:13:34.871, 2032.593, 54.40
16:13:34.872, 2032.593, 54.49
16:13:34.872, 2032.593, 54.49
16:13:34.873, 2032.593, 54.49
16:13:34.874, 2032.593, 54.49
16:13:34.874, 2032.593, 54.58
16:13:34.875, 2032.593, 54.58
16:13:34.876, 2032.593, 54.58
16:13:34.930, 2032.656, 54.67
16:13:34.931, 2032.656, 54.67
16:13:34.931, 2032.656, 54.67
16:13:34.932, 2032.656, 54.76
16:13:34.933, 2032.656, 54.76
16:13:34.934, 2032.656, 54.84
16:13:34.934, 2032.656, 54.84
16:13:34.935, 2032.656, 54.93
16:13:34.936, 2032.656, 55.02
16:13:34.936, 2032.656, 55.11
16:13:34.937, 2032.656, 55.11
16:13:34.937, 2032.656, 55.28
16:13:34.938, 2032.656, 55.37
16:13:34.939, 2032.656, 55.46
16:13:34.939, 2032.656, 55.55
16:13:34.940, 2032.656, 55.63
16:13:34.942, 2032.656, 55.72
16:13:34.946, 2032.656, 55.90
16:13:34.949, 2032.656, 55.99
16:13:34.954, 2032.656, 56.16
16:13:34.957, 2032.656, 56.25
16:13:34.991, 2032.717, 56.34
16:13:34.992, 2032.717, 56.43
16:13:34.993, 2032.717, 56.51
16:13:34.993, 2032.717, 56.60
16:13:34.994, 2032.717, 56.69
16:13:34.994, 2032.717, 56.69
16:13:34.995, 2032.717, 56.69
16:13:34.995, 2032.717, 56.69
16:13:34.996, 2032.717, 56.69
16:13:34.997, 2032.717, 56.60
16:13:35.000, 2032.717, 56.43
16:13:35.003, 2032.717, 56.25
16:13:35.008, 2032.717, 56.07
16:13:35.012, 2032.717, 55.90
16:13:35.015, 2032.717, 55.63
16:13:35.052, 2032.777, 55.37
16:13:35.052, 2032.777, 54.93
16:13:35.053, 2032.777, 54.05
16:13:35.054, 2032.777, 52.91
16:13:35.054, 2032.777, 51.42
16:13:35.055, 2032.777, 49.48
16:13:35.055, 2032.777, 47.20
16:13:35.056, 2032.777, 44.56
16:13:35.057, 2032.777, 41.48
16:13:35.057, 2032.777, 38.14
16:13:35.058, 2032.777, 34.63
16:13:35.062, 2032.777, 30.76
16:13:35.065, 2032.777, 26.72
16:13:35.069, 2032.777, 22.50
16:13:35.115, 2032.841, 18.11
16:13:35.116, 2032.841, 13.54
16:13:35.117, 2032.841, 8.96
16:13:35.117, 2032.841, 4.31
16:13:35.118, 2032.841, -0.35
16:13:35.118, 2032.841, -4.92
16:13:35.119, 2032.841, -9.49
16:13:35.120, 2032.841, -13.80
16:13:35.120, 2032.841, -18.02
16:13:35.121, 2032.841, -22.06
16:13:35.121, 2032.841, -25.84
16:13:35.122, 2032.841, -29.36
16:13:35.122, 2032.841, -32.52
16:13:35.123, 2032.841, -35.33
16:13:35.178, 2032.903, -37.71
16:13:35.179, 2032.903, -39.73
16:13:35.180, 2032.903, -41.40
16:13:35.180, 2032.903, -42.45
16:13:35.181, 2032.903, -43.07
16:13:35.182, 2032.903, -43.15
16:13:35.182, 2032.903, -42.71
16:13:35.183, 2032.903, -41.84
16:13:35.184, 2032.903, -40.52
16:13:35.184, 2032.903, -38.67
16:13:35.185, 2032.903, -36.39
16:13:35.185, 2032.903, -33.75
16:13:35.186, 2032.903, -30.67
16:13:35.187, 2032.903, -27.25
16:13:35.187, 2032.903, -23.55
16:13:35.188, 2032.903, -19.51
16:13:35.188, 2032.903, -15.38
16:13:35.193, 2032.903, -10.99
16:13:35.197, 2032.903, -6.59
16:13:35.200, 2032.903, -2.11
16:13:35.240, 2032.964, 2.46
16:13:35.240, 2032.964, 7.03
16:13:35.241, 2032.964, 11.51
16:13:35.242, 2032.964, 15.91
16:13:35.243, 2032.964, 20.21
16:13:35.243, 2032.964, 24.35
