Timestamp, Time_Elapsed(s), Angle(deg)
-------------------------------------
16:15:58.125, 2175.848, 52.03
16:15:58.127, 2175.848, 52.12
16:15:58.128, 2175.848, 51.59
16:15:58.128, 2175.848, 50.54
16:15:58.129, 2175.848, 48.96
16:15:58.130, 2175.848, 46.85
16:15:58.130, 2175.848, 44.30
16:15:58.131, 2175.848, 41.22
16:15:58.131, 2175.848, 37.79
16:15:58.132, 2175.848, 34.01
16:15:58.133, 2175.848, 29.88
16:15:58.133, 2175.848, 25.49
16:15:58.134, 2175.848, 20.92
16:15:58.134, 2175.848, 16.08
16:15:58.135, 2175.848, 11.16
16:15:58.136, 2175.848, 6.24
16:15:58.136, 2175.848, 1.32
16:15:58.137, 2175.848, -3.52
16:15:58.137, 2175.848, -8.26
16:15:58.138, 2175.848, -12.74
16:15:58.139, 2175.848, -17.05
16:15:58.139, 2175.848, -21.01
16:15:58.140, 2175.848, -24.52
16:15:58.140, 2175.848, -27.69
16:15:58.141, 2175.848, -30.32
16:15:58.142, 2175.848, -32.52
16:15:58.142, 2175.848, -34.10
16:15:58.143, 2175.848, -35.07
16:15:58.143, 2175.848, -35.51
16:15:58.144, 2175.848, -35.33
16:15:58.144, 2175.848, -34.54
16:15:58.147, 2175.848, -33.13
16:15:58.151, 2175.848, -31.11
16:15:58.154, 2175.848, -28.56
16:15:58.158, 2175.848, -25.58
16:15:58.185, 2175.911, -22.15
16:15:58.186, 2175.911, -18.28
16:15:58.187, 2175.911, -14.06
16:15:58.187, 2175.911, -9.67
16:15:58.188, 2175.911, -5.01
16:15:58.188, 2175.911, -0.26
16:15:58.189, 2175.911, 4.57
16:15:58.190, 2175.911, 9.40
16:15:58.193, 2175.911, 14.24
16:15:58.197, 2175.911, 18.90
16:15:58.200, 2175.911, 23.47
16:15:58.205, 2175.911, 27.77
16:15:58.209, 2175.911, 31.82
16:15:58.212, 2175.911, 35.51
16:15:58.240, 2175.966, 38.94
16:15:58.241, 2175.966, 41.92
16:15:58.241, 2175.966, 44.47
16:15:58.242, 2175.966, 46.58
16:15:58.243, 2175.966, 48.25
16:15:58.243, 2175.966, 49.39
16:15:58.244, 2175.966, 50.01
16:15:58.244, 2175.966, 50.10
16:15:58.247, 2175.966, 49.83
16:15:58.250, 2175.966, 48.87
16:15:58.254, 2175.966, 47.46
16:15:58.258, 2175.966, 45.53
16:15:58.262, 2175.966, 43.15
16:15:58.266, 2175.966, 40.34
16:15:58.299, 2176.025, 37.18
16:15:58.300, 2176.025, 33.57
16:15:58.301, 2176.025, 29.71
16:15:58.301, 2176.025, 25.58
16:15:58.302, 2176.025, 21.18
16:15:58.303, 2176.025, 16.61
16:15:58.304, 2176.025, 11.87
16:15:58.304, 2176.025, 7.12
16:15:58.305, 2176.025, 2.46
16:15:58.305, 2176.025, -2.29
16:15:58.308, 2176.025, -6.77
16:15:58.312, 2176.025, -11.16
16:15:58.316, 2176.025, -15.29
16:15:58.321, 2176.025, -19.16
16:15:58.324, 2176.025, -22.68
16:15:58.363, 2176.089, -25.75
16:15:58.364, 2176.089, -28.39
16:15:58.365, 2176.089, -30.50
16:15:58.365, 2176.089, -32.17
16:15:58.366, 2176.089, -33.22
16:15:58.367, 2176.089, -33.75
16:15:58.367, 2176.089, -33.75
16:15:58.368, 2176.089, -33.05
16:15:58.369, 2176.089, -31.82
16:15:58.369, 2176.089, -30.06
16:15:58.370, 2176.089, -27.77
16:15:58.371, 2176.089, -24.96
16:15:58.374, 2176.089, -21.71
16:15:58.428, 2176.154, -18.11
16:15:58.429, 2176.154, -14.24
16:15:58.430, 2176.154, -10.02
16:15:58.430, 2176.154, -5.62
16:15:58.431, 2176.154, -1.05
16:15:58.432, 2176.154, 3.60
16:15:58.433, 2176.154, 8.17
16:15:58.434, 2176.154, 12.83
16:15:58.435, 2176.154, 17.31
16:15:58.435, 2176.154, 21.80
16:15:58.436, 2176.154, 26.02
16:15:58.437, 2176.154, 29.88
16:15:58.437, 2176.154, 33.57
16:15:58.438, 2176.154, 36.83
16:15:58.439, 2176.154, 39.81
16:15:58.440, 2176.154, 42.36
16:15:58.440, 2176.154, 44.47
16:15:58.443, 2176.154, 46.05
16:15:58.448, 2176.154, 47.29
16:15:58.451, 2176.154, 47.99
16:15:58.455, 2176.154, 48.25
16:15:58.563, 2176.289, 47.99
16:15:58.564, 2176.289, 47.20
16:15:58.564, 2176.289, 45.88
16:15:58.565, 2176.289, 44.21
16:15:58.566, 2176.289, 42.01
16:15:58.566, 2176.289, 39.38
16:15:58.567, 2176.289, 36.30
16:15:58.568, 2176.289, 32.96
16:15:58.568, 2176.289, 29.27
16:15:58.569, 2176.289, 25.40
16:15:58.570, 2176.289, 21.27
16:15:58.570, 2176.289, 16.88
16:15:58.571, 2176.289, 12.30
16:15:58.571, 2176.289, 7.73
16:15:58.572, 2176.289, 3.25
16:15:58.573, 2176.289, -1.23
16:15:58.574, 2176.289, -5.62
16:15:58.574, 2176.289, -9.84
16:15:58.575, 2176.289, -13.89
16:15:58.575, 2176.289, -17.58
16:15:58.576, 2176.289, -21.01
16:15:58.577, 2176.289, -23.99
16:15:58.577, 2176.289, -26.63
16:15:58.578, 2176.289, -28.74
16:15:58.579, 2176.289, -30.32
16:15:58.580, 2176.289, -31.46
16:15:58.580, 2176.289, -31.99
16:15:58.581, 2176.289, -32.08
16:15:58.582, 2176.289, -31.55
16:15:58.582, 2176.289, -30.50
16:15:58.583, 2176.289, -28.83
16:15:58.584, 2176.289, -26.72
16:15:58.584, 2176.289, -24.08
16:15:58.586, 2176.289, -21.09
16:15:58.590, 2176.289, -17.75
16:15:58.594, 2176.289, -14.06
16:15:58.624, 2176.350, -10.11
16:15:58.625, 2176.350, -5.89
16:15:58.625, 2176.350, -1.58
16:15:58.626, 2176.350, 2.90
16:15:58.627, 2176.350, 7.29
16:15:58.627, 2176.350, 11.69
16:15:58.628, 2176.350, 16.08
16:15:58.628, 2176.350, 20.39
16:15:58.629, 2176.350, 24.43
16:15:58.632, 2176.350, 28.30
16:15:58.636, 2176.350, 31.82
16:15:58.640, 2176.350, 34.98
16:15:58.644, 2176.350, 37.88
16:15:58.648, 2176.350, 40.34
16:15:58.736, 2176.462, 42.45
16:15:58.737, 2176.462, 44.21
16:15:58.738, 2176.462, 45.35
16:15:58.738, 2176.462, 46.05
16:15:58.739, 2176.462, 46.41
16:15:58.740, 2176.462, 46.32
16:15:58.741, 2176.462, 45.62
16:15:58.741, 2176.462, 44.47
16:15:58.742, 2176.462, 42.89
16:15:58.743, 2176.462, 40.78
16:15:58.743, 2176.462, 38.32
16:15:58.744, 2176.462, 35.51
16:15:58.745, 2176.462, 32.34
16:15:58.746, 2176.462, 28.92
16:15:58.746, 2176.462, 25.22
16:15:58.747, 2176.462, 21.18
16:15:58.747, 2176.462, 17.05
16:15:58.748, 2176.462, 12.74
16:15:58.749, 2176.462, 8.44
16:15:58.749, 2176.462, 4.04
16:15:58.750, 2176.462, -0.26
16:15:58.751, 2176.462, -4.48
16:15:58.751, 2176.462, -8.53
16:15:58.752, 2176.462, -12.39
16:15:58.753, 2176.462, -16.00
16:15:58.753, 2176.462, -19.34
16:15:58.754, 2176.462, -22.24
16:15:58.756, 2176.462, -24.87
16:15:58.760, 2176.462, -26.98
16:15:58.862, 2176.588, -28.56
16:15:58.864, 2176.588, -29.79
16:15:58.865, 2176.588, -30.41
16:15:58.866, 2176.588, -30.50
16:15:58.867, 2176.588, -30.15
16:15:58.869, 2176.588, -29.18
16:15:58.870, 2176.588, -27.77
16:15:58.871, 2176.588, -25.75
16:15:58.873, 2176.588, -23.38
16:15:58.874, 2176.588, -20.57
16:15:58.875, 2176.588, -17.40
16:15:58.877, 2176.588, -13.97
16:15:58.878, 2176.588, -10.20
16:15:58.879, 2176.588, -6.24
16:15:58.881, 2176.588, -2.11
16:15:58.882, 2176.588, 2.11
16:15:58.883, 2176.588, 6.33
16:15:58.885, 2176.588, 10.63
16:15:58.886, 2176.588, 14.85
16:15:58.887, 2176.588, 18.90
16:15:58.889, 2176.588, 22.85
16:15:58.890, 2176.588, 26.63
16:15:58.891, 2176.588, 30.06
16:15:58.892, 2176.588, 33.13
16:15:58.893, 2176.588, 36.04
16:15:58.895, 2176.588, 38.50
16:15:58.896, 2176.588, 40.52
16:15:58.897, 2176.588, 42.19
16:15:58.898, 2176.588, 43.51
16:15:58.900, 2176.588, 44.30
16:15:58.901, 2176.588, 44.65
16:15:58.902, 2176.588, 44.56
16:15:58.903, 2176.588, 44.03
16:15:58.904, 2176.588, 42.98
16:15:58.906, 2176.588, 41.57
16:15:58.907, 2176.588, 39.64
16:15:58.908, 2176.588, 37.35
16:15:58.910, 2176.588, 34.72
16:15:58.911, 2176.588, 31.73
16:15:58.914, 2176.588, 28.48
16:15:58.918, 2176.588, 24.96
16:15:58.922, 2176.588, 21.18
16:15:59.062, 2176.787, 17.23
16:15:59.063, 2176.787, 13.10
16:15:59.064, 2176.787, 8.96
16:15:59.065, 2176.787, 4.83
16:15:59.066, 2176.787, 0.70
16:15:59.068, 2176.787, -3.43
16:15:59.069, 2176.787, -7.29
16:15:59.070, 2176.787, -11.07
16:15:59.071, 2176.787, -14.59
16:15:59.072, 2176.787, -17.75
16:15:59.073, 2176.787, -20.65
16:15:59.074, 2176.787, -23.20
16:15:59.075, 2176.787, -25.22
16:15:59.076, 2176.787, -26.89
16:15:59.077, 2176.787, -28.12
16:15:59.078, 2176.787, -28.83
16:15:59.079, 2176.787, -29.00
16:15:59.081, 2176.787, -28.74
16:15:59.082, 2176.787, -27.95
16:15:59.083, 2176.787, -26.63
16:15:59.084, 2176.787, -24.87
16:15:59.085, 2176.787, -22.59
16:15:59.087, 2176.787, -20.04
16:15:59.088, 2176.787, -17.05
16:15:59.089, 2176.787, -13.71
16:15:59.090, 2176.787, -10.20
16:15:59.091, 2176.787, -6.42
16:15:59.092, 2176.787, -2.55
16:15:59.093, 2176.787, 1.58
16:15:59.094, 2176.787, 5.62
16:15:59.095, 2176.787, 9.67
16:15:59.096, 2176.787, 13.71
16:15:59.097, 2176.787, 17.67
16:15:59.098, 2176.787, 21.53
16:15:59.099, 2176.787, 25.14
16:15:59.100, 2176.787, 28.48
16:15:59.102, 2176.787, 31.55
16:15:59.103, 2176.787, 34.28
16:15:59.104, 2176.787, 36.74
16:15:59.105, 2176.787, 38.76
16:15:59.106, 2176.787, 40.43
16:15:59.107, 2176.787, 41.75
16:15:59.108, 2176.787, 42.54
16:15:59.109, 2176.787, 42.98
16:15:59.110, 2176.787, 42.98
16:15:59.111, 2176.787, 42.54
16:15:59.113, 2176.787, 41.57
